"longitude","latitude","collection_id"
45.1353453565809,-12.8326946357385,"75 040"
4.115651549762,39.9208924960108,"75 767"
4.1315344347507,40.0561237216297,"75 773"
4.13309675590515,40.0614317587816,"75 817"
4.09361452102978,40.0890163631643,"75 832"
4.11490041359578,39.9207081831139,"75 845"
4.11512942807987,39.9207871715463,"75 890"
4.19523793800984,40.0325216187654,"75 905"
4.29977416992188,39.8623172262439,"75 911"
4.30063802345906,39.8626246786025,"75 919"
3.86525841826009,40.031128365261,"75 928"
2.49991041557311,39.683957367912,"75 938"
2.40927509936077,39.6057058122496,"75 960"
2.5732663959325,39.688422434608,"75 981"
12.8858997254068,38.0225178491729,"75 990"
2.82063698880563,39.8337006846779,"76 012"
-13.559913888889,29.059944444444,"52"
-13.548763888889,29.05605,"63"
-13.787986111111,28.843672222222,"64"
-13.788472222222,28.840347222222,"65"
-13.660436111111,29.115605555556,"70"
-13.687630555556,28.993105555556,"80"
9.49793333333328,42.601511111111,"152"
9.47397777777776,42.773502777778,"164"
9.48803888888891,42.792786111111,"165"
9.45345555555558,42.706986111111,"191"
9.54027777777782,42.4333,"193"
9.44234166666672,42.700566666667,"194"
9.38254444444441,42.676433333333,"212"
9.38280555555562,42.677316666667,"214"
9.45339166666668,42.707211111111,"236"
9.45253888888892,42.707708333333,"313"
9.44379722222223,42.699875,"334"
9.4954388888889,42.539133333333,"335"
9.4463611111111,42.674405555556,"336"
9.4462333333333,42.674347222222,"337"
9.50848888888888,42.585155555556,"369"
9.46878888888891,42.626736111111,"370"
9.47681111111106,42.538036111111,"393"
9.45182222222217,42.708377777778,"394"
9.43891944444441,42.669227777778,"400"
9.43876666666669,42.669219444444,"403"
9.43828611111106,42.669502777778,"508"
9.44955277777781,42.690997222222,"509"
9.44980000000003,42.690958333333,"620"
9.4433583333333,42.699911111111,"621"
9.42718888888891,42.707408333333,"644"
9.42718888888891,42.707408333333,"876"
9.5282166666667,42.496508333333,"1 337"
9.3987555555556,41.8828444444439,"1 339"
0,0,"1 412"
9.39265555555559,41.803494444444,"1 457"
9.27631388888887,41.8314,"1 480"
9.31631666666666,41.617188888889,"1 482"
9.26969722222222,41.467052777778,"1 619"
9.15019999999998,41.386127777778,"1 658"
8.948325,41.497961111111,"1 674"
8.8938972222222,41.675102777778,"1 675"
9.48340277777779,42.551836111111,"1 698"
8.8711,41.747341666667,"1 710"
9.37704722222224,41.682991666667,"1 718"
8.8932055555556,41.658725,"2 268"
8.799825,41.913716666667,"2 277"
8.8808666666667,41.661491666667,"2 336"
9.47400833333327,42.573527777778,"2 338"
9.48869722222216,42.545158333333,"2 340"
8.79115833333329,41.925447222222,"2 345"
8.8011916666667,41.916797222222,"2 347"
9.48850748672193,42.5450894306914,"2 843"
9.47387874314017,42.5732978857947,"2 844"
8.88061155680302,41.6610180458278,"2 857"
8.80067934326478,41.9153476582926,"2 858"
8.8012374528297,41.9169244150194,"2 859"
9.48748797718083,42.5407497526754,"3 246"
9.4838704641186,42.558051335401,"3 249"
9.47421135956761,42.5732662823926,"3 299"
8.88097168392746,41.6609719571885,"3 330"
8.88145184013985,41.6615149994947,"3 331"
8.89864143895741,41.659503115017,"3 349"
8.89863299484796,41.6591824901702,"3 351"
8.78983229398728,41.9253344567158,"3 356"
8.80753487348557,41.9294532563989,"3 359"
8.79782795906067,41.9252306850726,"3 360"
8.79218727350235,41.9147728309611,"3 363"
8.79063728026755,41.925350421569,"3 364"
9.48880791664124,42.5412912408109,"3 365"
9.48283195495606,42.5580434326208,"3 366"
9.48888838291168,42.5442811984005,"3 367"
8.88095498085022,41.6611783538813,"3 368"
8.89860391616821,41.659503115017,"3 370"
8.89675319194794,41.6582045745284,"3 371"
8.80068983762564,41.9152478622522,"3 389"
8.79232407554113,41.9157628081455,"3 401"
8.80717279402659,41.9286790062116,"3 406"
9.21491646915718,41.4032497051689,"3 430"
8.7981444147052,41.9253983161046,"3 468"
9.21530012006949,41.4014068207144,"3 487"
9.21559398764833,41.4020767836638,"3 532"
9.21677545480479,41.4013504871786,"3 542"
9.21562762425818,41.4017850589042,"3 548"
9.21593896172947,41.4021713424428,"3 556"
9.23424155913,41.4129541644217,"3 590"
9.2152806115704,41.401396761158,"3 598"
9.21501586021288,41.4031249700972,"3 603"
9.23864211708563,41.4158628057816,"3 637"
9.21498118713164,41.4030887566444,"3 672"
9.23618742950475,41.4152955705945,"3 674"
9.23540606744306,41.3913102665237,"3 762"
9.23540607063711,41.3913223398646,"3 850"
9.23543849190845,41.3913545354293,"3 860"
-13.747497222222,29.008427777778,"4 242"
9.3614833333333,41.640658333333,"4 278"
8.80901276690117,41.9315325106536,"4 967"
8.88083412106348,41.6613025923483,"4 969"
8.89872104010804,41.6593007207683,"4 975"
8.80380392074585,41.9223369847414,"4 976"
8.89740228652954,41.6589179734699,"4 978"
8.89646351337433,41.6585692907049,"4 979"
9.47954893112183,42.5657244626984,"4 980"
9.47924852371216,42.566720082548,"4 982"
8.89868233706435,41.6594029199239,"5 004"
9.47896949894255,42.5675892614886,"5 005"
9.48490261281235,42.5405600330936,"5 014"
9.48187707354036,42.5624056151056,"5 042"
8.80783938455784,41.9297406041057,"5 053"
8.79486121045769,41.9113293471533,"5 055"
9.48069689782217,42.5637884897255,"5 057"
8.79756470145703,41.910955043158,"5 065"
8.8010923013135,41.9147520734055,"5 067"
8.78878829227875,41.9254366316098,"5 070"
8.88091211521638,41.6611897094269,"5 071"
8.79831496075584,41.9108431077147,"5 073"
8.89496966094829,41.6603062728591,"5 078"
9.48676610344036,42.5485431280977,"5 116"
9.48050567307701,42.5633665175049,"5 117"
9.48496119034626,42.546314603942,"5 178"
8.78917628820158,41.9236214047066,"5 407"
8.80076969870779,41.9149468763521,"5 408"
8.7983789136786,41.9254238594525,"5 409"
8.78281745646526,41.9252833689638,"5 410"
8.79205704934325,41.9147392991095,"5 411"
8.89835011475964,41.6598285474085,"5 413"
8.8807611646363,41.6607294903257,"5 414"
9.48906150232145,42.5411481618724,"5 415"
9.47422907954369,42.5692138032797,"5 416"
8.89561550866172,41.6587159783139,"5 436"
8.8830595185646,41.6613611044777,"5 439"
8.88481875517875,41.6612809507283,"5 440"
8.88752242186576,41.6611046121284,"5 441"
9.4878786194494,42.5458024055012,"5 443"
9.47470590243167,42.5741345799941,"5 444"
9.47421854055353,42.569100023314,"5 446"
9.47853880861639,42.5575945536391,"5 447"
9.45339722222218,42.707119444444,"7 559"
9.47813888888894,42.777480555556,"7 561"
9.45325555555557,42.651205555556,"7 563"
9.45334722222218,42.706972222222,"7 564"
9.46318333333333,42.986602777778,"7 565"
9.46109166666669,42.983977777778,"7 574"
9.45174166666666,42.693630555556,"7 581"
9.45340555555557,42.707138888889,"7 609"
9.45341111111108,42.705922222222,"7 631"
9.45326666666667,42.708877777778,"7 725"
9.45336666666667,42.708791666667,"7 728"
9.45250833333332,42.707738888889,"7 739"
9.45348333333328,42.651347222222,"7 896"
8.7969611111111,41.911052777778,"8 106"
8.7993638888889,41.914683333333,"8 108"
9.48888333333327,42.543513888889,"8 111"
9.4759861111111,42.567158333333,"8 116"
9.45431388888893,42.972813888889,"8 250"
9.45873333333333,42.976647222222,"8 251"
9.52786111111109,42.433627777778,"8 336"
8.7384416666667,41.921813888889,"8 561"
9.47434166666668,42.573380555556,"8 768"
9.48558055555563,42.552355555556,"8 773"
8.8016583333333,41.916788888889,"8 783"
8.8011222222222,41.916486111111,"8 787"
9.47416388888887,42.573047222222,"8 802"
9.47801666666672,42.777186111111,"8 832"
9.48377777777782,42.556936111111,"8 876"
9.47365000000003,42.572608333333,"8 877"
9.47801666666672,42.777186111111,"8 900"
9.52772222222218,42.433652777778,"8 963"
9.52629722222218,42.4341,"9 020"
9.52590833333326,42.433905555556,"9 034"
9.45128611111113,42.990922222222,"9 046"
9.48807777777781,42.792747222222,"9 091"
9.52797499999999,42.433930555556,"9 093"
9.52635555555558,42.434177777778,"9 110"
9.48818333333332,42.793433333333,"9 365"
8.7965305555556,41.910922222222,"9 413"
9.47429166666668,42.573219444444,"9 414"
9.48992222222223,42.812441666667,"9 423"
9.47427222222218,42.573319444444,"9 717"
8.7976277777778,41.910580555556,"9 734"
8.7992944444444,41.914461111111,"9 735"
9.23906111111106,41.416069444444,"9 911"
9.23907499999996,41.4160944444439,"9 915"
9.23911388888886,41.416125,"9 925"
9.21286388888889,41.368261111111,"9 952"
9.21843333333328,41.400036111111,"9 955"
9.21534444444437,41.4031638888889,"10 002"
9.21662222222216,41.401288888889,"10 004"
9.21690833333327,41.401488888889,"10 006"
9.21521944444436,41.401347222222,"10 038"
0,0,"10 089"
9.21686111111107,41.400283333333,"10 137"
9.21688888888887,41.399641666667,"10 138"
9.43626111111112,42.669608333333,"10 567"
9.43521111111106,42.668186111111,"10 586"
9.43801111111114,42.668733333333,"10 614"
9.43802777777783,42.668744444444,"10 625"
9.49765833333326,42.601269444444,"10 827"
9.5088,42.585080555556,"10 850"
9.49729722222223,42.601255555556,"10 851"
9.45340555555557,42.707138888889,"10 914"
9.49765833333326,42.601269444444,"10 979"
9.4463166666667,42.685861111111,"10 999"
9.43860833333329,42.669352777778,"11 018"
9.43875277777779,42.669258333333,"11 035"
9.4476694444444,42.689583333333,"11 038"
9.45341666666667,42.705969444444,"11 039"
9.44719166666666,42.680697222222,"11 054"
9.38288611111113,42.676827777778,"11 179"
9.38288611111113,42.676827777778,"11 244"
8.8008694444444,41.914680555556,"11 341"
8.7922333333333,41.925597222222,"11 342"
8.6267583333333,41.906191666667,"11 392"
8.8008,41.9149499999999,"11 393"
8.8007805555556,41.914911111111,"11 397"
8.8009722222222,41.915713888889,"11 398"
8.7932694444444,41.92515,"11 399"
9.47424999999998,42.573544444444,"11 400"
8.8008,41.914830555556,"11 401"
8.7922388888889,41.925655555556,"11 404"
9.47392777777776,42.573644444444,"11 408"
9.48028055555558,42.564952777778,"11 416"
9.48095555555562,42.563491666667,"11 417"
9.38248333333331,42.677283333333,"11 448"
9.38271944444442,42.677258333333,"11 462"
9.43368055555564,42.633769444444,"11 513"
9.43834444444437,42.669338888889,"11 529"
9.43831944444437,42.6692777777779,"11 531"
9.33683333333333,41.559011111111,"11 561"
9.27176388888886,41.472663888889,"11 585"
9.14934166666672,41.38625,"11 597"
9.14975277777784,41.385441666667,"11 598"
9.10560555555558,41.426422222222,"11 608"
9.52557500000003,42.434277777778,"11 676"
9.43821666666665,42.668791666667,"11 717"
9.43794722222224,42.668733333333,"11 720"
9.43813055555564,42.669283333333,"11 724"
9.43811944444436,42.669344444444,"11 880"
9.43853055555557,42.669322222222,"11 881"
9.33395833333334,42.586327777778,"11 909"
9.33354722222222,42.586252777778,"11 920"
9.32695277777777,42.62715,"11 923"
9.53234444444439,42.377691666667,"11 957"
9.5324694444444,42.377066666667,"12 090"
9.4344916666667,42.663130555556,"12 093"
9.43544444444438,42.6673,"12 099"
9.45327222222217,42.706061111111,"12 100"
9.43858888888888,42.66935,"12 102"
9.50831388888887,42.585102777778,"12 108"
9.33334444444441,42.585966666667,"12 160"
9.43803333333334,42.668805555556,"12 161"
9.48077222222222,42.549258333333,"13 459"
8.8013472222222,41.916472222222,"13 476"
8.796975,41.910294444444,"13 486"
9.48100833333333,42.549236111111,"13 488"
8.8011027777778,41.916388888889,"13 867"
8.7878555555556,41.924736111111,"13 868"
9.48105277777783,42.549294444444,"13 869"
9.47358611111113,42.572341666667,"13 898"
9.47351944444443,42.572294444444,"13 899"
9.47343333333333,42.572311111111,"13 900"
9.48084722222222,42.548991666667,"14 003"
8.8010583333333,41.915933333333,"14 086"
8.7948138888889,41.924158333333,"14 358"
8.7879055555556,41.9244472222219,"14 389"
8.7986333333333,41.92525,"14 411"
9.47341388888892,42.571077777778,"14 520"
8.7966166666667,41.91025,"14 523"
9.48836944444443,42.544952777778,"14 527"
9.48109444444444,42.549258333333,"14 531"
9.47525833333326,42.569466666667,"14 532"
0,0,"14 593"
9.333426,42.474745,"15 017"
9.3260416666667,42.475330555556,"15 019"
9.33440833333328,42.47585,"15 060"
9.33440833333328,42.47585,"15 065"
8.725785,42.041496,"15 151"
8.725782,42.041505,"15 213"
8.624308,41.93776,"15 214"
8.7053388888889,42.130872222222,"15 215"
8.70525,42.130872222222,"15 216"
8.70525,42.130872222222,"15 222"
8.724506,42.042435,"15 272"
8.724506,42.042435,"15 429"
8.908848,42.189061,"15 434"
8.782782,41.73792,"15 452"
8.782782,41.73792,"15 454"
8.782782,41.73792,"15 456"
8.782782,41.73792,"15 457"
9.13457500000003,41.809838888889,"16 144"
9.13303055555562,41.807744444444,"16 347"
9.14229999999996,41.788388888889,"16 489"
8.7874333333333,41.924422222222,"16 544"
8.8008277777778,41.915205555556,"16 556"
9.47570833333328,42.573580555556,"16 570"
9.48772499999999,42.545333333333,"16 581"
9.47388611111106,42.573438888889,"16 582"
9.48785555555559,42.545130555556,"16 594"
0,0,"16 596"
9.48781111111109,42.545447222222,"16 608"
9.48804722222221,42.546469444444,"16 760"
9.47399166666666,42.572863888889,"16 835"
8.726362,42.041463,"16 871"
9.33355000000001,42.476083333333,"16 878"
-15.646916666667,28.020694444444,"19 293"
0,0,"19 447"
8.7922638888889,41.915602777778,"19 769"
8.8006916666667,41.915575,"19 779"
9.48840555555562,42.545594444444,"19 787"
9.47409166666667,42.572483333333,"20 167"
9.47412222222217,42.572316666667,"21 129"
9.4805361111111,42.549805555556,"21 136"
9.48006388888887,42.549741666667,"21 139"
8.8005444444444,41.915258333333,"21 140"
9.48114166666674,42.549297222222,"21 463"
8.8009944444444,41.915736111111,"21 464"
9.47357222222223,42.570861111111,"21 492"
9.47326666666671,42.572394444444,"21 493"
0,0,"22 553"
8.8007722222222,41.914952777778,"22 597"
8.8013583333333,41.916263888889,"22 636"
-4.5447166666667,36.952627777778,"22 833"
0,0,"23 000"
9.48103333333333,42.549313888889,"23 040"
0,0,"23 293"
0,0,"23 788"
8.8414111111111,41.698094444444,"24 063"
8.8710638888889,41.646036111111,"24 082"
9.16571666666672,41.385805555556,"24 110"
9.12694444444442,41.724452777778,"24 121"
9.12787777777778,41.723872222222,"24 144"
8.7381833333333,41.918830555556,"24 150"
8.8720972222222,41.746108333333,"24 170"
8.8705777777778,41.747727777778,"24 187"
8.8489111111111,41.699630555556,"24 215"
8.8484972222222,41.699508333333,"24 235"
8.8491111111111,41.699116666667,"24 311"
8.8051555555556,41.640058333333,"24 429"
8.8048138888889,41.636063888889,"24 461"
8.79465,41.623219444444,"24 475"
8.8009638888889,41.627294444444,"24 490"
8.80375,41.630777777778,"24 585"
0,0,"24 851"
8.8698972222222,41.749063888889,"26 947"
0,0,"27 072"
8.7974694444444,41.622977777778,"28 132"
0,0,"29 075"
0,0,"29 408"
9.55396388888893,42.122086111111,"29 992"
8.9885,41.568208333333,"30 184"
8.98830555555559,41.568638888889,"30 186"
9.24958611111107,41.423130555556,"30 192"
9.45991388888891,42.641677777778,"30 195"
8.9794944444444,41.655872222222,"31 229"
8.7707611111111,41.973280555556,"33 089"
8.7707666666667,41.973366666667,"33 091"
8.76955,41.972819444444,"33 109"
8.7693194444444,41.972963888889,"33 126"
8.7690555555556,41.973127777778,"33 176"
0,0,"33 193"
8.7687555555556,41.973558333333,"33 196"
12.338633333333,45.432975,"34 955"
9.19499999999999,41.662844444444,"34 995"
9.28181388888893,41.531716666667,"34 999"
0,0,"36 047"
0,0,"37 244"
0,0,"37 949"
9.19489722222219,41.6627,"38 073"
9.28186111111113,41.531691666667,"38 074"
9.28185833333334,41.531694444444,"38 075"
9.53267500000001,42.278527777778,"38 506"
8.73013888889,41.7582277778,"38 529"
8.72760833333,41.7541527778,"39 361"
8.72760833333,41.7542805556,"39 385"
0,0,"39 389"
8.73059166667,41.7571472222,"39 408"
0,0,"39 457"
0,0,"40 050"
0,0,"40 875"
0,0,"41 507"
8.8279027777778,41.708752777778,"41 619"
8.73063333333,41.7571361111,"41 640"
8.84019722222,42.0038805556,"41 646"
8.84022777778,42.0038638889,"41 779"
9.16678055555999,41.4011805556,"42 863"
-84.17825,10.26008,"44 058"
9.2860266,41.5453693,"44 500"
9.2860266,41.5453693,"44 502"
8.89811763928058,41.6591103493597,"45 951"
8.78422379209289,41.9241011597378,"49 112"
8.790355,41.924735,"49 115"
8.79979133486197,41.914716944698,"49 131"
9.485406,42.540563,"49 333"
9.47435617387019,42.574020809251,"49 337"
9.480176,42.565661,"49 338"
8.78866322320346,41.9238377339848,"49 365"
8.78979205334885,41.9243845407597,"49 368"
8.80103583602325,41.9165212480189,"49 371"
8.88100864003691,41.6607936138824,"49 413"
9.487372,42.548191,"49 428"
8.89261722189537,41.6590782867513,"49 429"
9.489598,42.541236,"49 431"
9.474101,42.569088,"49 483"
9.48105622941908,42.5639307265193,"49 492"
9.47420597826736,42.5740326603803,"49 494"
9.47365343383127,42.5688752290248,"49 495"
9.47951136894082,42.5671388702767,"49 499"
9.48767367893436,42.547306581442,"49 501"
9.48864260822988,42.5409078518865,"49 531"
8.80108895636958,41.9165052809566,"50 253"
8.79450473185681,41.9254781402508,"50 254"
8.78909691341416,41.9235144372638,"50 256"
8.79450473185681,41.9254781402508,"50 269"
8.89264857871907,41.6590943180575,"50 271"
9.48083477749337,42.5637331753292,"50 320"
8.79645669210412,41.9092717909289,"50 323"
8.89259310891684,41.6588738872476,"52 285"
8.88101433120146,41.6613386615357,"52 286"
8.88080410245904,41.6612585077584,"52 287"
9.48721845699737,42.54833806324,"52 291"
9.47458277207268,42.5741788241849,"52 292"
9.47960302068334,42.5667674926206,"52 293"
9.48970828779527,42.5411924294576,"52 294"
9.47464753314394,42.5690115281775,"52 295"
8.89258745112321,41.658891922524,"52 335"
-5.27856588363648,36.5490349477122,"55 156"
-5.26143193244934,36.5523962782507,"55 237"
-5.33737599849701,36.5232103149964,"55 248"
-5.26807194858981,36.5451735465784,"55 364"
-5.28075456619263,36.5460871990888,"55 366"
-5.27283668518066,36.5528616817262,"55 378"
-5.27787923812866,36.5555247699307,"55 416"
-5.2893535,36.557089,"55 417"
-5.28069,36.555223,"55 449"
-5.27818679798656,36.555642552639,"55 450"
-5.27995347971228,36.5554586965325,"55 451"
-5.28008937835693,36.5551369472608,"55 479"
-5.27750372886658,36.5519394906328,"55 480"
-5.27286887168884,36.5506983936605,"55 572"
-5.27476787567139,36.5520256771824,"55 573"
-5.27355551719666,36.5522497617617,"55 575"
-5.27363061904907,36.552189431362,"55 576"
-5.1048803327285,36.7906939582695,"55 623"
-5.10560989292571,36.7911407388527,"55 629"
-2.81661987304688,36.7738991334311,"67 060"
100.07926940918,9.55369320579143,"67 888"
-2.4187067834958,37.0471852908394,"68 372"
-3.86931048844059,36.7508146041407,"68 392"
-1.7006439096363,37.6782954678467,"68 411"
-1.70098712602581,37.6780237427935,"68 428"
-1.70030026778922,37.6777520167452,"68 453"
3.103035,42.189693,"68 747"
9.4857931137085,42.5508040655778,"73 755"
8.79782795906067,41.9108207529097,"73 759"
8.89041781425476,41.6599359560281,"74 226"
9.48319279619826,42.5581259178402,"74 488"
8.89029175887219,41.6602044763042,"74 489"
8.79017489474508,41.9250790185212,"74 540"
9.48835685158269,42.5453502760433,"74 822"
8.897565735271,41.6589139656328,"74 824"
8.78937652760664,41.9251628342915,"75 568"
8.89612438375055,41.6588912545611,"75 740"
8.78952383995056,41.9240013773796,"75 764"
9.47879791259766,42.5567947807712,"75 766"
8.79077911376953,41.9244404185604,"75 770"
